Date,ColorKey,LocationKey,Value
2017-06-29,5,7,95.27
2019-05-11,1,8,2030.92
2014-01-28,2,9,886.97
2021-07-21,3,1,183.9
2016-10-10,4,2,113.48
2022-07-18,5,3,173.14
2022-11-13,1,4,963.47
2018-02-12,2,5,922.05
2022-11-11,3,6,219.11
2015-02-13,4,7,134.63
2015-10-15,5,8,383.01
2021-01-05,1,9,1005.97
2018-06-30,2,1,959.23
2022-02-06,3,2,142.56
2015-06-05,4,3,212.25
2016-04-18,5,4,213.71
2014-11-23,1,5,974.69
2016-02-17,2,6,907.89
2019-06-11,3,7,112.16
2015-10-30,4,8,341.69
2013-07-23,5,9,191.94
2020-10-27,1,1,1018.78
2018-07-24,2,2,408.96
2013-02-16,3,3,186.44
2014-11-27,4,4,187.36
2016-03-02,5,5,169.89
2018-02-21,1,6,1033.77
2022-10-26,2,7,808.01
2021-12-27,3,8,449.42
2016-11-16,4,9,169.97
2016-05-16,5,1,248.87
2022-02-28,1,2,552.03
2022-11-27,2,3,925.72
2016-05-20,3,4,233.39
2014-04-03,4,5,209.83
2016-04-24,5,6,259.43
2021-12-20,1,7,956.07
2021-07-02,2,8,1760.42
2020-06-21,3,9,186.23
2013-02-04,4,1,167.16
2018-08-12,5,2,67.65
2018-05-11,1,3,986.46
2021-05-20,2,4,859.03
2016-12-21,3,5,217.9
2014-02-14,4,6,243.96
2020-10-08,5,7,98.35
2019-05-03,1,8,1973.53
2014-10-06,2,9,871.93
2020-01-31,3,1,248.82
2020-01-09,4,2,105.71
2014-11-08,5,3,205.84
2016-11-20,1,4,1026.89
2020-08-27,2,5,909.66
2019-11-30,3,6,217.4
2020-12-01,4,7,196.8
2019-07-22,5,8,448.21
2020-10-21,1,9,1014.57
2014-05-16,2,1,913.83
2014-05-18,3,2,95.32
2019-08-21,4,3,243.33
2020-11-29,5,4,233.83
2014-05-13,1,5,955.85
2021-04-28,2,6,882.35
2018-11-02,3,7,127.32
2019-11-03,4,8,491.77
2017-09-16,5,9,216.5
2018-09-27,1,1,1056.63
2017-10-12,2,2,430.45
2016-10-16,3,3,246.32
2013-06-15,4,4,215.14
2015-10-31,5,5,203.34
2018-06-17,1,6,951.59
2014-04-27,2,7,838.36
2014-04-08,3,8,412.39
2022-08-07,4,9,248.36
2016-03-23,5,1,278.42
2014-04-30,1,2,451.33
2013-06-13,2,3,907.94
2021-01-14,3,4,172.12
2018-09-18,4,5,242.28
2013-09-24,5,6,161.6
2018-08-30,1,7,960.04
2014-05-12,2,8,1769.22
2017-04-03,3,9,244.73
2020-02-02,4,1,217.15
2013-04-14,5,2,131.57
2021-03-17,1,3,1024.61
2022-12-24,2,4,924.65
2013-12-21,3,5,237.54
2015-12-04,4,6,205.12
2015-01-07,5,7,151.97
2015-02-02,1,8,1956.93
2022-04-28,2,9,931.6
2021-03-15,3,1,171.57
2022-10-21,4,2,99.62
2017-12-01,5,3,208.72
2022-03-03,1,4,1046.59
2014-11-05,2,5,922.0
2017-05-24,3,6,170.68
2017-09-26,4,7,187.64
2014-03-14,5,8,381.35
2022-06-12,1,9,1048.82
2014-04-21,2,1,940.91
2013-08-31,3,2,136.18
2022-12-22,4,3,162.96
2016-06-27,5,4,185.1
2018-12-17,1,5,989.98
2019-08-28,2,6,868.47
2014-11-03,3,7,165.26
2013-05-27,4,8,408.79
2013-01-31,5,9,233.42
2016-04-04,1,1,995.83
2019-04-05,2,2,472.29
2015-12-23,3,3,190.0
2021-03-13,4,4,167.26
2019-10-12,5,5,175.71
2020-06-15,1,6,1006.7
2015-09-05,2,7,869.22
2022-12-12,3,8,440.69
2015-12-12,4,9,218.18
2015-02-17,5,1,225.18
2017-11-22,1,2,466.21
2014-06-22,2,3,880.14
2014-06-04,3,4,209.34
2021-02-06,4,5,142.06
2013-03-02,5,6,160.52
2019-02-03,1,7,970.81
2022-09-20,2,8,1764.94
2022-08-13,3,9,230.29
2017-12-30,4,1,216.6
2021-07-03,5,2,105.53
2018-01-29,1,3,1001.14
2017-07-11,2,4,875.48
2021-09-22,3,5,216.05
2020-03-22,4,6,197.29
2016-08-30,5,7,181.32
2015-04-23,1,8,2002.23
2014-01-26,2,9,908.33
2014-10-11,3,1,252.37
2017-02-07,4,2,141.61
2020-02-19,5,3,235.91
2020-03-03,1,4,1013.19
2017-03-09,2,5,904.41
2022-11-29,3,6,220.15
2021-12-13,4,7,167.75
2022-05-01,5,8,379.49
2021-08-06,1,9,962.25
2016-07-21,2,1,877.12
2018-03-13,3,2,73.19
2017-10-07,4,3,233.05
2015-01-02,5,4,245.97
2016-03-05,1,5,1037.38
2018-11-01,2,6,912.55
2021-04-29,3,7,154.79
2016-06-14,4,8,365.67
2020-04-29,5,9,203.04
2013-04-23,1,1,1070.71
2016-08-13,2,2,411.27
2021-04-05,3,3,204.9
2020-04-02,4,4,161.14
2015-09-01,5,5,161.72
2015-07-25,1,6,1034.59
2021-03-10,2,7,822.36
2022-12-14,3,8,389.45
2020-11-11,4,9,172.69
2019-06-04,5,1,257.9
2019-09-14,1,2,532.96
2019-07-19,2,3,896.58
2015-08-18,3,4,184.08
2020-09-25,4,5,229.86
2016-12-04,5,6,220.46
2014-08-21,1,7,905.46
2016-08-29,2,8,1799.4
2021-10-31,3,9,222.3
2013-12-24,4,1,235.28
2017-05-20,5,2,81.86
2016-02-19,1,3,974.92
2022-01-27,2,4,870.27
2017-10-15,3,5,183.63
2022-06-16,4,6,212.99
2019-11-02,5,7,118.23
2020-08-06,1,8,1979.83
2019-01-23,2,9,935.76
2015-04-13,3,1,230.82
2015-03-26,4,2,61.84
2019-07-17,5,3,223.57
2022-06-05,1,4,960.76
2022-09-13,2,5,874.14
2022-01-15,3,6,193.14
2015-01-03,4,7,205.99
2014-03-10,5,8,394.35
2014-09-07,1,9,992.81
2020-09-18,2,1,945.13
2018-11-06,3,2,140.14
2022-05-27,4,3,219.09
2017-08-02,5,4,218.6
2019-05-23,1,5,1026.14
2019-11-27,2,6,907.27
2015-10-07,3,7,176.03
2015-11-30,4,8,433.88
2018-05-28,5,9,163.35
2021-08-03,1,1,993.38
2015-05-25,2,2,475.59
2021-07-18,3,3,177.33
2019-07-24,4,4,235.48
2021-06-14,5,5,180.18
2021-10-13,1,6,998.46
2017-06-06,2,7,866.06
2020-05-14,3,8,412.94
2022-11-12,4,9,186.44
2018-09-05,5,1,278.98
2019-06-27,1,2,547.61
2015-12-29,2,3,906.5
2018-01-27,3,4,192.03
2020-06-23,4,5,190.84
2018-11-23,5,6,184.82
2020-03-27,1,7,926.9
2021-12-29,2,8,1774.4
2017-06-17,3,9,142.58
2018-09-01,4,1,269.28
2018-07-31,5,2,119.8
2020-06-13,1,3,998.59
2013-11-29,2,4,951.19
2019-08-05,3,5,221.68
2021-02-24,4,6,170.1
2015-10-13,5,7,149.79
2022-06-08,1,8,2026.33
2019-04-15,2,9,842.54
2021-07-06,3,1,232.45
2014-03-01,4,2,107.89
2019-12-22,5,3,236.19
2021-11-20,1,4,1016.25
2016-12-23,2,5,902.86
2019-11-28,3,6,201.81
2017-12-21,4,7,180.29
2016-07-16,5,8,426.67
2020-10-18,1,9,1016.63
2014-06-21,2,1,957.04
2013-01-30,3,2,130.88
2020-01-22,4,3,188.03
2018-10-24,5,4,177.31
2020-01-30,1,5,999.88
2022-03-09,2,6,921.34
2021-12-17,3,7,153.61
2021-09-27,4,8,410.11
2019-09-27,5,9,199.32
2022-12-29,1,1,1024.01
2016-10-20,2,2,466.09
2021-12-08,3,3,163.95
2021-03-30,4,4,195.92
2017-01-31,5,5,250.89
2016-09-07,1,6,1023.46
2022-07-15,2,7,885.61
2018-12-03,3,8,425.89
2017-06-23,4,9,168.71
2020-02-29,5,1,216.34
2020-03-19,1,2,491.7
2016-04-03,2,3,877.25
2014-10-25,3,4,187.21
2020-03-09,4,5,204.92
2016-07-08,5,6,176.57
2014-12-07,1,7,978.86
2015-05-05,2,8,1840.57
2021-01-26,3,9,219.07
2019-10-29,4,1,210.52
2022-06-19,5,2,114.35
2014-06-01,1,3,1001.99
2022-05-03,2,4,907.72
2021-04-01,3,5,159.35
2019-07-26,4,6,231.1
2013-07-24,5,7,164.25
2015-03-24,1,8,2041.25
2019-06-06,2,9,938.01
2021-09-06,3,1,238.2
2021-06-17,4,2,83.67
2021-08-01,5,3,254.07
2013-02-21,1,4,985.31
2022-12-03,2,5,892.27
2022-09-30,3,6,146.26
2022-06-30,4,7,138.49
2019-12-02,5,8,376.61
2014-01-13,1,9,951.69
2021-04-26,2,1,934.36
2022-07-13,3,2,51.94
2022-01-05,4,3,235.6
2017-07-01,5,4,209.88
2019-07-21,1,5,964.62
2016-12-03,2,6,930.78
2019-01-14,3,7,108.22
2017-12-31,4,8,399.81
2022-08-15,5,9,240.36
2017-06-15,1,1,1013.41
2019-05-17,2,2,426.66
2022-12-08,3,3,254.13
2015-10-12,4,4,188.98
2016-05-02,5,5,249.58
2017-04-13,1,6,1040.97
2019-11-12,2,7,852.84
2018-09-20,3,8,377.54
2019-12-14,4,9,199.12
2014-07-29,5,1,171.49
2018-02-10,1,2,471.92
2020-02-03,2,3,956.32
2013-12-23,3,4,260.28
2016-07-28,4,5,182.71
2018-11-14,5,6,237.69
2016-04-16,1,7,897.27
2015-06-17,2,8,1797.08
2014-02-19,3,9,253.78
2022-03-11,4,1,193.35
2016-04-23,5,2,130.96
2014-04-28,1,3,972.0
2017-11-09,2,4,892.42
2019-06-25,3,5,192.53
2020-12-11,4,6,182.87
2017-02-04,5,7,118.5
2016-07-17,1,8,1973.31
2019-03-01,2,9,897.18
2022-09-11,3,1,174.6
2022-06-06,4,2,60.53
2017-08-05,5,3,194.62
2019-05-07,1,4,994.77
2018-10-13,2,5,846.46
2015-02-27,3,6,210.31
2019-06-13,4,7,120.91
2015-08-06,5,8,402.17
2013-06-14,1,9,970.7
2015-11-18,2,1,893.29
2015-12-27,3,2,52.97
2018-05-15,4,3,226.96
2020-11-13,5,4,205.49
2022-12-02,1,5,998.37
2021-08-26,2,6,875.44
2014-08-30,3,7,132.65
2017-12-04,4,8,446.36
2018-11-17,5,9,155.56
2018-01-07,1,1,1015.43
2018-02-20,2,2,456.12
2013-12-29,3,3,228.3
2014-11-07,4,4,192.6
2021-03-29,5,5,187.78
2013-09-10,1,6,946.83
2022-07-09,2,7,856.38
2013-07-02,3,8,388.9
2013-06-01,4,9,176.98
2014-08-26,5,1,255.08
2022-09-25,1,2,457.35
2015-11-10,2,3,947.08
2013-04-02,3,4,204.96
2015-06-04,4,5,253.39
2017-01-29,5,6,195.2
2015-11-13,1,7,945.32
2013-02-24,2,8,1781.18
2013-02-28,3,9,153.46
2017-09-21,4,1,269.79
2014-06-07,5,2,90.96
2020-08-09,1,3,1033.11
2014-10-30,2,4,943.11
2014-10-09,3,5,218.4
2020-11-25,4,6,200.88
2021-01-21,5,7,159.99
2015-09-08,1,8,1962.08
2017-04-29,2,9,866.62
2020-03-05,3,1,209.51
2013-05-20,4,2,101.86
2018-07-05,5,3,166.72
2017-06-21,1,4,1014.46
2022-03-06,2,5,880.91
2015-10-24,3,6,197.58
2013-05-03,4,7,147.99
2018-07-16,5,8,354.59
2022-02-27,1,9,999.67
2014-12-14,2,1,897.28
2018-02-09,3,2,83.06
2014-07-22,4,3,163.14
2020-08-18,5,4,239.79
2019-07-02,1,5,958.49
2015-12-20,2,6,849.38
2015-06-24,3,7,198.94
2019-04-30,4,8,419.0
2016-06-11,5,9,184.88
2015-05-04,1,1,1070.63
2019-03-10,2,2,453.01
2018-07-14,3,3,228.91
2021-07-28,4,4,243.21
2014-02-20,5,5,250.21
2022-09-23,1,6,975.24
2017-02-15,2,7,797.7
2014-04-05,3,8,392.3
2018-02-18,4,9,177.92
2022-01-11,5,1,269.79
2018-12-20,1,2,505.1
2016-08-05,2,3,892.83
2018-05-10,3,4,251.56
2019-05-05,4,5,179.2
2017-02-08,5,6,251.6
2018-11-27,1,7,948.87
2016-04-11,2,8,1779.04
2013-05-10,3,9,221.98
2020-12-20,4,1,238.92
2014-12-09,5,2,82.55
2019-11-16,1,3,980.77
2016-03-20,2,4,874.63
2015-04-16,3,5,151.23
2013-06-30,4,6,159.25
2013-09-05,5,7,158.6
2022-04-29,1,8,1953.84
2015-05-01,2,9,875.44
2015-09-26,3,1,185.17
2018-03-07,4,2,77.93
2019-09-21,5,3,252.5
2013-03-18,1,4,1062.82
2013-02-07,2,5,913.59
2021-04-18,3,6,181.13
2021-06-08,4,7,113.26
2020-10-19,5,8,374.44
2020-02-05,1,9,990.74
2016-11-22,2,1,953.22
2018-12-23,3,2,161.07
2019-08-16,4,3,188.08
2013-06-17,5,4,207.46
2017-03-28,1,5,999.35
2019-01-01,2,6,930.94
2022-08-24,3,7,130.68
2022-11-17,4,8,415.64
2018-10-16,5,9,221.96
2018-07-23,1,1,1071.99
2015-05-17,2,2,440.93
2016-10-09,3,3,245.03
2016-06-16,4,4,255.84
2013-02-05,5,5,240.82
2013-05-15,1,6,993.45
2014-07-30,2,7,813.8
2022-02-11,3,8,421.83
2019-08-08,4,9,178.18
2017-10-11,5,1,198.23
2019-03-07,1,2,518.27
2021-02-08,2,3,855.09
2019-03-03,3,4,166.31
2022-08-27,4,5,226.08
2013-03-10,5,6,171.97
2020-07-31,1,7,933.94
2016-10-11,2,8,1836.31
2017-05-03,3,9,197.61
2021-09-13,4,1,253.93
2022-07-07,5,2,96.97
2016-09-24,1,3,969.03
2022-08-11,2,4,910.1
2016-02-05,3,5,226.04
2020-05-13,4,6,179.77
2014-09-17,5,7,130.15
2013-07-06,1,8,1982.92
2018-10-14,2,9,934.68
2013-10-22,3,1,253.62
2020-05-28,4,2,78.02
2013-11-07,5,3,247.47
2018-11-26,1,4,954.64
2017-08-30,2,5,869.77
2022-09-09,3,6,244.09
2014-05-19,4,7,151.77
2022-08-04,5,8,446.14
2022-05-26,1,9,1029.58
2013-11-04,2,1,919.61
2014-10-14,3,2,74.62
2022-03-10,4,3,239.95
2013-07-07,5,4,188.68
2016-08-10,1,5,986.7
2013-06-09,2,6,849.52
2015-06-08,3,7,154.35
2021-10-17,4,8,384.9
2016-09-18,5,9,212.58
2014-02-22,1,1,1047.46
2021-06-21,2,2,464.48
2021-05-16,3,3,225.13
2017-06-07,4,4,231.63
2015-07-10,5,5,156.12
2018-06-27,1,6,1040.46
2013-05-29,2,7,823.5
2015-05-08,3,8,345.9
2014-03-02,4,9,237.54
2021-11-17,5,1,261.08
2017-12-28,1,2,533.88
2022-03-21,2,3,937.52
2019-09-07,3,4,149.59
2017-11-29,4,5,246.72
2016-02-27,5,6,182.8
2014-04-12,1,7,928.18
2018-01-21,2,8,1884.15
2020-04-04,3,9,222.11
2017-01-20,4,1,206.13
2021-11-22,5,2,63.65
2013-07-03,1,3,991.09
2013-05-25,2,4,921.31
2014-12-26,3,5,171.29
2016-12-02,4,6,153.83
2019-03-31,5,7,139.59
2014-12-25,1,8,2008.67
2015-10-10,2,9,915.1
2015-09-22,3,1,205.41
2020-05-25,4,2,128.51
2013-12-25,5,3,210.33
2020-06-19,1,4,986.15
2016-03-16,2,5,909.34
2015-05-30,3,6,181.55
2019-12-15,4,7,133.58
2017-05-16,5,8,411.51
2021-02-17,1,9,1008.49
2016-07-14,2,1,962.35
2013-04-12,3,2,91.47
2016-10-24,4,3,234.02
2020-01-15,5,4,173.29
2019-12-16,1,5,1030.9
2022-08-22,2,6,884.65
2018-12-31,3,7,121.9
2017-10-25,4,8,388.06
2021-12-03,5,9,235.91
2017-07-02,1,1,1038.57
2014-03-09,2,2,424.49
2022-07-30,3,3,145.47
2020-06-11,4,4,186.52
2020-08-21,5,5,219.69
2015-11-03,1,6,956.52
2015-07-07,2,7,906.42
2015-12-05,3,8,453.11
2016-07-02,4,9,253.29
2016-12-15,5,1,272.4
2016-07-03,1,2,466.85
2020-09-06,2,3,935.87
2020-12-07,3,4,143.2
2019-08-11,4,5,150.61
2016-02-06,5,6,149.74
2022-03-29,1,7,1010.41
2022-10-09,2,8,1849.48
2016-01-26,3,9,176.25
2017-05-30,4,1,196.1
2020-04-17,5,2,143.5
2015-01-21,1,3,1034.76
2018-04-21,2,4,857.01
2020-07-16,3,5,206.04
2014-06-05,4,6,229.59
2020-09-14,5,7,207.58
2015-03-23,1,8,2007.33
2015-11-27,2,9,907.13
2017-06-09,3,1,262.48
2018-07-27,4,2,58.0
2020-06-10,5,3,204.8
2021-12-01,1,4,976.81
2022-03-12,2,5,859.4
2021-07-08,3,6,191.56
2020-06-24,4,7,162.31
2022-12-27,5,8,361.64
2015-12-31,1,9,1048.09
2018-07-18,2,1,940.42
2019-05-02,3,2,80.69
2015-08-11,4,3,212.13
2019-10-11,5,4,172.3
2014-06-11,1,5,1047.5
2021-02-23,2,6,859.39
2016-01-02,3,7,126.91
2020-02-09,4,8,379.54
2018-08-25,5,9,184.03
2015-12-13,1,1,1043.76
2019-10-06,2,2,438.15
2019-07-12,3,3,163.9
2014-12-18,4,4,222.62
2017-06-14,5,5,157.76
2019-12-21,1,6,996.74
2020-11-01,2,7,812.1
2014-08-02,3,8,400.08
2019-01-20,4,9,175.31
2016-12-11,5,1,242.03
2014-07-14,1,2,519.91
2015-12-03,2,3,872.55
2017-01-10,3,4,185.53
2016-11-19,4,5,224.14
2016-08-02,5,6,193.86
2015-02-21,1,7,982.32
2020-12-22,2,8,1851.04
2014-02-04,3,9,172.26
2022-06-25,4,1,262.34
2014-10-12,5,2,123.88
2017-06-25,1,3,1000.76
2021-12-22,2,4,872.89
2019-08-04,3,5,225.93
2016-01-30,4,6,236.17
2020-04-25,5,7,187.27
2020-05-24,1,8,2023.77
2020-03-08,2,9,901.06
2014-03-22,3,1,188.9
2017-03-23,4,2,138.99
2016-06-06,5,3,183.22
2014-12-11,1,4,1009.53
2017-09-05,2,5,870.41
2022-07-22,3,6,178.97
2017-05-10,4,7,168.33
2013-03-13,5,8,413.87
2022-07-20,1,9,965.7
2018-01-16,2,1,897.49
2015-04-05,3,2,131.21
2016-08-07,4,3,247.44
2013-11-26,5,4,171.27
2019-11-18,1,5,979.92
2015-07-08,2,6,874.15
2020-11-18,3,7,109.52
2022-07-05,4,8,449.87
2018-02-15,5,9,212.48
2015-03-04,1,1,1052.56
2017-10-28,2,2,483.88
2019-10-18,3,3,191.65
2014-11-15,4,4,192.38
2016-09-08,5,5,223.4
2014-03-16,1,6,1008.62
2014-02-17,2,7,830.89
2018-05-17,3,8,471.92
2020-01-24,4,9,172.74
2018-10-25,5,1,266.44
2021-09-04,1,2,509.11
2020-07-24,2,3,861.03
2018-11-18,3,4,176.36
2015-02-03,4,5,190.07
2019-06-12,5,6,223.27
2013-01-09,1,7,933.1
2017-08-06,2,8,1836.74
2014-03-23,3,9,201.14
2014-11-22,4,1,188.82
2014-11-09,5,2,63.89
2020-05-11,1,3,967.99
2019-07-30,2,4,906.09
2015-02-10,3,5,210.38
2015-09-15,4,6,230.58
2013-07-30,5,7,131.23
2018-07-22,1,8,2041.74
2018-01-17,2,9,921.52
2021-02-09,3,1,191.11
2017-07-18,4,2,43.5
2019-05-12,5,3,246.4
2013-10-27,1,4,954.54
2015-03-07,2,5,900.67
2016-12-07,3,6,188.76
2015-03-14,4,7,103.59
2020-07-29,5,8,351.76
2016-03-25,1,9,989.56
2019-11-15,2,1,955.35
2019-04-12,3,2,95.49
2015-06-16,4,3,162.22
2021-09-29,5,4,179.72
2014-04-04,1,5,1036.27
2022-09-21,2,6,854.58
2021-11-15,3,7,104.78
2022-12-05,4,8,385.26
2019-09-28,5,9,148.52
2016-11-05,1,1,1067.33
2022-04-12,2,2,440.75
2019-04-22,3,3,179.52
2013-11-05,4,4,167.01
2017-04-26,5,5,233.58
2020-10-29,1,6,993.26
2020-07-12,2,7,818.97
2015-02-22,3,8,377.92
2021-05-03,4,9,185.17
2018-03-11,5,1,258.33
2018-01-12,1,2,494.79
2015-08-01,2,3,868.21
2022-07-26,3,4,197.33
2015-12-18,4,5,174.75
2014-03-08,5,6,170.84
2022-12-30,1,7,953.69
2019-11-09,2,8,1748.4
2017-04-23,3,9,184.57
2022-01-26,4,1,236.76
2020-06-06,5,2,63.22
2021-07-26,1,3,1003.8
2014-11-24,2,4,933.13
2022-12-10,3,5,156.5
2014-10-28,4,6,155.79
2015-07-13,5,7,105.14
2021-03-21,1,8,1956.44
2019-04-09,2,9,876.86
2018-08-19,3,1,269.91
2015-10-21,4,2,141.88
2016-08-15,5,3,234.27
2022-09-24,1,4,983.45
2021-07-30,2,5,895.83
2021-06-27,3,6,216.25
2014-05-08,4,7,117.35
2017-01-11,5,8,370.56
2020-03-16,1,9,986.07
2019-10-30,2,1,875.87
2021-09-09,3,2,68.68
2017-02-19,4,3,222.5
2020-04-01,5,4,177.82
2022-02-09,1,5,1036.69
2020-03-26,2,6,836.24
2020-09-26,3,7,150.05
2016-05-24,4,8,424.91
2017-11-15,5,9,246.02
2013-03-26,1,1,1085.41
2014-10-27,2,2,441.47
2015-04-21,3,3,221.74
2013-09-08,4,4,203.36
2013-05-11,5,5,216.57
2019-05-26,1,6,973.58
2022-04-26,2,7,819.94
2020-01-04,3,8,345.1
2017-10-27,4,9,216.12
2015-08-27,5,1,256.1
2016-09-30,1,2,533.82
2020-03-11,2,3,899.07
2018-07-03,3,4,212.17
2022-03-13,4,5,221.89
2013-04-17,5,6,210.45
2021-05-14,1,7,923.82
2017-01-26,2,8,1815.36
2013-06-24,3,9,156.37
2020-01-10,4,1,170.43
2015-12-08,5,2,111.01
2018-06-03,1,3,1050.1
2018-10-18,2,4,931.79
2014-11-29,3,5,212.3
2015-12-19,4,6,257.22
2019-09-16,5,7,147.97
2021-12-30,1,8,1967.08
2018-06-06,2,9,958.98
2021-05-29,3,1,209.18
2015-07-27,4,2,84.08
2022-09-10,5,3,221.6
2015-12-30,1,4,1011.19
2020-06-09,2,5,846.52
2020-05-30,3,6,217.46
2013-08-21,4,7,132.01
2017-04-25,5,8,453.9
2021-10-27,1,9,1033.01
2022-11-02,2,1,971.12
2017-01-05,3,2,145.36
2015-11-16,4,3,205.46
2017-08-08,5,4,146.47
2018-09-06,1,5,1045.52
2013-01-03,2,6,908.43
2017-05-07,3,7,206.32
2017-03-07,4,8,447.36
2016-09-09,5,9,184.11
2017-08-19,1,1,1014.93
2016-09-25,2,2,467.02
2018-02-08,3,3,154.26
2021-02-25,4,4,232.86
2016-05-30,5,5,217.19
2014-12-04,1,6,996.71
2014-01-25,2,7,878.61
2018-03-18,3,8,448.18
2021-04-23,4,9,174.12
2014-05-25,5,1,194.16
2019-11-19,1,2,466.48
2022-11-22,2,3,868.98
2015-01-12,3,4,159.48
2017-11-27,4,5,194.87
2015-07-20,5,6,155.43
2015-11-14,1,7,967.16
2022-10-12,2,8,1790.39
2018-09-04,3,9,163.5
2020-12-27,4,1,244.57
2013-08-26,5,2,147.92
2016-08-20,1,3,1012.69
2013-11-03,2,4,903.84
2022-04-06,3,5,198.38
2016-11-03,4,6,251.42
2019-08-03,5,7,167.2
2014-12-01,1,8,2008.33
2017-11-28,2,9,890.64
2021-05-18,3,1,247.35
2013-05-16,4,2,51.28
2019-05-21,5,3,161.52
2018-05-22,1,4,1035.33
2022-12-11,2,5,940.97
2020-03-21,3,6,231.86
2019-01-26,4,7,158.56
2015-07-15,5,8,398.56
2014-06-10,1,9,1048.21
2013-11-21,2,1,904.85
2022-05-04,3,2,113.75
2020-07-14,4,3,187.87
2020-08-30,5,4,203.27
2016-03-17,1,5,1016.63
2018-09-22,2,6,865.8
2015-12-25,3,7,172.24
2014-03-17,4,8,432.2
2022-04-18,5,9,231.83
2018-08-21,1,1,977.69
2020-11-04,2,2,492.53
2021-07-01,3,3,162.97
2015-04-01,4,4,216.37
2014-04-14,5,5,217.94
2020-01-16,1,6,972.88
2018-03-15,2,7,858.87
2017-05-15,3,8,425.49
2015-02-16,4,9,221.64
2016-01-05,5,1,255.01
2014-07-23,1,2,517.29
2021-02-28,2,3,845.97
2018-04-04,3,4,157.87
2021-05-25,4,5,174.06
2014-10-20,5,6,238.83
2016-09-14,1,7,972.21
2013-03-09,2,8,1802.26
2021-09-01,3,9,173.73
2015-06-01,4,1,266.26
2015-07-28,5,2,127.5
2018-09-07,1,3,974.23
2014-05-23,2,4,956.17
2014-01-31,3,5,216.03
2015-10-18,4,6,162.25
2013-09-27,5,7,136.58
2021-06-07,1,8,2016.63
2018-05-18,2,9,864.0
2019-03-25,3,1,168.64
2016-04-20,4,2,124.66
2016-02-15,5,3,172.36
2019-01-11,1,4,1051.76
2019-04-17,2,5,894.09
2016-07-19,3,6,205.53
2018-08-08,4,7,140.31
2016-01-23,5,8,409.76
2022-12-31,1,9,985.57
2022-07-27,2,1,959.84
2014-05-07,3,2,48.72
2013-05-04,4,3,196.44
2022-10-23,5,4,249.55
2015-06-03,1,5,1023.85
2022-09-07,2,6,924.88
2017-03-06,3,7,189.66
2017-09-17,4,8,352.55
2015-07-17,5,9,194.73
2021-07-12,1,1,1041.76
2018-10-22,2,2,444.05
2018-04-09,3,3,178.42
2015-02-15,4,4,155.23
2017-10-08,5,5,205.18
2016-08-06,1,6,1027.51
2019-05-28,2,7,816.91
2020-08-25,3,8,434.59
2013-09-20,4,9,198.21
2016-09-02,5,1,208.32
2019-10-04,1,2,519.89
2016-11-14,2,3,891.28
2020-03-30,3,4,220.94
2013-10-05,4,5,196.55
2021-01-07,5,6,152.37
2015-06-21,1,7,982.05
2016-05-04,2,8,1798.97
2020-07-03,3,9,148.38
2020-02-25,4,1,211.27
2020-05-10,5,2,53.47
2019-11-29,1,3,1037.53
2013-06-23,2,4,900.55
2016-09-26,3,5,179.73
2016-10-27,4,6,226.2
2018-06-12,5,7,115.81
2014-05-05,1,8,2019.14
2019-10-03,2,9,948.23
2019-11-06,3,1,265.97
2019-02-11,4,2,120.43
2021-09-24,5,3,204.01
2013-08-24,1,4,956.63
2017-09-14,2,5,856.27
2019-08-12,3,6,239.28
2019-07-01,4,7,140.23
2017-11-16,5,8,367.89
2017-04-11,1,9,1021.52
2019-11-07,2,1,922.1
2017-07-22,3,2,121.04
2022-11-14,4,3,225.35
2014-07-08,5,4,201.7
2014-05-17,1,5,1044.94
2020-07-02,2,6,873.29
2013-02-02,3,7,188.09
2019-06-15,4,8,426.58
2020-08-03,5,9,183.2
2015-09-04,1,1,981.81
2013-09-28,2,2,414.43
2022-10-25,3,3,198.75
2014-05-26,4,4,180.91
2013-05-30,5,5,237.95
2015-07-26,1,6,968.55
2018-05-27,2,7,813.98
2020-01-02,3,8,459.57
2017-01-16,4,9,242.87
2016-09-29,5,1,228.23
2022-02-20,1,2,515.49
2017-01-15,2,3,919.12
2022-08-16,3,4,172.53
2022-01-24,4,5,249.76
2013-01-04,5,6,219.07
2022-05-07,1,7,911.31
2017-03-03,2,8,1870.11
2015-05-13,3,9,135.94
2013-11-19,4,1,186.18
2013-02-27,5,2,90.55
2019-09-11,1,3,949.81
2015-03-17,2,4,908.1
2013-04-07,3,5,212.32
2019-05-25,4,6,214.76
2017-12-29,5,7,169.34
2013-03-12,1,8,2057.1
2016-04-25,2,9,921.58
2020-03-24,3,1,232.44
2020-03-20,4,2,71.14
2022-08-25,5,3,225.98
2015-01-09,1,4,1009.73
2020-10-11,2,5,924.34
2021-04-20,3,6,204.15
2015-01-14,4,7,125.52
2017-11-14,5,8,360.94
2017-11-24,1,9,1009.98
2022-04-10,2,1,907.83
2017-11-17,3,2,148.98
2022-10-15,4,3,170.1
2019-12-28,5,4,202.08
2018-07-08,1,5,1054.22
2018-03-09,2,6,888.47
2016-05-07,3,7,163.67
2019-02-22,4,8,391.47
2019-06-20,5,9,243.85
2016-07-07,1,1,991.24
2015-07-03,2,2,490.17
2017-06-26,3,3,186.92
